DataMessageGUID,SensorID,Sensor Name,Date,Value,Formatted Value,Battery,Raw Data,Sensor State,GatewayID,Alert Sent,Signal Strength,Voltage
1c9fff1d-ca77-4fa9-a458-a6965c9e2567,445504,S332 Rack 2 Temperature,14/06/2022,19,19° C,100,19,18,911279,FALSE,72,3.05
82b8866e-f021-4553-afc8-b9cfcd35fd09,445504,S332 Rack 2 Temperature,14/06/2022,19,19° C,100,19,18,911279,FALSE,72,3.05
e854c312-0e33-4959-85c8-cf60481cdf8d,445504,S332 Rack 2 Temperature,14/06/2022,19.1,19.1° C,100,19.1,18,911279,FALSE,72,3.06
45734a76-da37-442c-9330-635b1edd792a,445504,S332 Rack 2 Temperature,14/06/2022,19,19° C,100,19,18,911279,FALSE,72,3.05
fb98154b-6f91-41a1-aa38-573acf6589c9,445504,S332 Rack 2 Temperature,14/06/2022,19,19° C,100,19,18,911279,FALSE,70,3.05
cb974ba8-54cb-443f-9ce4-f8fbc937d541,445504,S332 Rack 2 Temperature,14/06/2022,19,19° C,100,19,18,911279,FALSE,70,3.04
ae9a0064-bff3-47d1-a669-1cfaacc66fdc,445504,S332 Rack 2 Temperature,14/06/2022,19,19° C,100,19,18,911279,FALSE,70,3.05
6465726f-40bc-4231-860b-0a64db92a1c0,445504,S332 Rack 2 Temperature,14/06/2022,19,19° C,100,19,18,911279,FALSE,72,3.05
53c7cb00-fcb9-413e-afad-e2b48568d711,445504,S332 Rack 2 Temperature,14/06/2022,19,19° C,100,19,18,911279,FALSE,72,3.05
70eb7219-98f5-4b32-8e5b-6f4f2735e1d9,445504,S332 Rack 2 Temperature,14/06/2022,19,19° C,100,19,18,911279,FALSE,69,3.05
fabee527-2cf4-44b9-8932-8d7ca2d5160a,445504,S332 Rack 2 Temperature,14/06/2022,19,19° C,100,19,18,911279,FALSE,72,3.04
4cfa6282-068c-4b61-8e4d-b9e13396aa64,445504,S332 Rack 2 Temperature,14/06/2022,19,19° C,100,19,18,911279,FALSE,70,3.06
1f949737-07d7-4c0b-b5bc-5352e3ed9c57,445504,S332 Rack 2 Temperature,14/06/2022,19,19° C,100,19,18,911279,FALSE,72,3.05
7ceaf9a4-1faa-4d66-b233-e74a989a3544,445504,S332 Rack 2 Temperature,14/06/2022,19,19° C,100,19,18,911279,FALSE,70,3.04
